Visit_ID,CINEPLEX_D_Membership_ID,Visit_Date,Visit_TimeSlice_ID,Location_ID,Auditorium_Experience_ID,Film_ID,Seating_Experience_ID,Sales_Channel_ID,Performance_Experience_ID,Performance_Type_ID,Spend,Revenue,Points_Earned,Points_Redeemed,Discount,Has_US_Is_LrgPopcorn,Has_US_Is_Butter,Has_US_Is_Alcohol,Has_US_Is_Candy,Has_US_Is_Coffee,Has_US_Is_Kiddietray,Has_US_Is_Voucher,Has_US_Is_MenuFood
75761,7272559,2019-10-19,28,3403,2,29562,2,2,1,1,48.54,48.54,200,0,5.4,0,0,0,0,0,0,0,0
75762,7420847,2019-10-19,32,9185,1,30516,1,8,2,1,34.76,34.76,125,0,3.86,0,0,0,0,0,0,0,0
75763,7436867,2019-10-19,35,4403,4,29562,1,8,1,1,70.88,70.88,449,0,7.86,1,1,0,0,0,0,0,0
75764,7441764,2019-10-19,32,7413,1,29562,1,8,1,1,9.38,24.7884,171,0,1.04,0,0,0,0,0,0,0,0
75766,7521823,2019-10-19,29,7408,1,31129,1,2,1,1,0,15.5446,125,0,0,0,0,0,0,0,0,0,0
75767,7663809,2019-10-19,27,6109,0,0,0,8,0,0,7.19,7.19,36,0,0.8,0,0,0,0,0,0,0,0
75768,7691104,2019-10-19,33,4113,1,29558,4,8,1,1,25.19,25.19,276,0,2.8,0,0,0,0,0,0,0,0
75769,7717543,2019-10-19,31,7428,1,29562,1,8,1,1,53.21,53.21,360,0,5.92,0,0,0,1,0,0,0,0
75770,7733910,2019-10-19,37,4108,0,0,0,8,0,0,24.05,24.05,120,0,2.67,1,1,0,1,0,0,0,0
75772,7923166,2019-10-19,33,7122,0,0,0,8,0,0,32.05,32.05,259,0,3.55,1,0,0,1,0,0,0,0
75773,7948587,2019-10-19,22,1145,2,29562,2,4,1,1,32.36,32.36,200,0,3.6,0,0,0,0,0,0,0,0
75774,7976580,2019-10-19,32,3151,1,29558,4,8,1,1,36.47,57.4298,373,0,4.05,1,1,0,1,0,0,1,0
75777,8171222,2019-10-19,25,7122,1,31749,1,8,1,1,12.94,33.8994,254,0,1.44,0,0,0,0,0,0,1,0
75778,8197393,2019-10-19,22,6107,1,29562,1,8,1,1,17.92,17.92,162,0,1.99,0,0,0,1,0,1,0,0
75780,8317319,2019-10-19,31,9181,1,30738,1,2,1,1,0,15.56,125,0,0,0,0,0,0,0,0,0,0
75781,8364893,2019-10-19,26,9181,1,31238,1,8,2,1,55.75,55.75,366,0,6.2,0,0,0,0,0,0,0,0
75784,8573106,2019-10-19,28,4403,1,30367,1,8,1,1,52.66,52.66,549,0,5.85,0,1,0,0,0,0,0,0
75786,8723439,2019-10-19,30,7403,1,28045,1,8,1,1,0,7.7164,125,0,0,0,0,0,0,0,0,0,0
75789,9007719,2019-10-19,28,7122,3,31679,2,12,3,1,17.69,17.69,200,0,1.97,0,0,0,0,0,0,0,0
75790,9010240,2019-10-19,27,7405,1,29562,1,6,1,1,0,32.25,0,3750,0,0,0,0,0,0,0,0,0
75791,9043047,2019-10-19,10,2401,1,29558,4,2,1,1,12.16,12.16,125,0,1.36,0,0,0,0,0,0,0,0
75792,9070790,2019-10-19,33,7260,2,27419,2,12,2,1,18.56,18.56,200,0,2.07,0,0,0,0,0,0,0,0
75793,9178419,2019-10-19,29,7408,0,0,0,8,0,0,34.44,34.44,172,0,3.83,0,0,0,1,0,0,0,0
75794,9191198,2019-10-19,22,1405,1,30367,1,8,1,1,54.02,54.02,327,0,5.98,1,1,0,1,0,0,0,0
75795,9194870,2019-10-19,28,7117,2,29558,4,12,1,1,26.52,26.52,200,0,2.96,0,0,0,0,0,0,0,0
75797,9367409,2019-10-19,14,1409,1,30367,1,8,1,1,9.05,9.05,65,0,1.01,0,0,0,0,0,0,0,0
75800,9614683,2019-10-19,32,6161,1,29558,4,2,1,1,20.86,20.86,125,0,2.32,0,0,0,0,0,0,0,0
75802,9733141,2019-10-19,30,3403,0,0,0,8,0,0,35.71,35.71,177,0,3.95,1,1,0,1,0,0,0,0
75804,9846182,2019-10-19,22,7285,1,27419,1,12,1,1,26.1,26.1,255,0,2.91,0,0,0,0,0,0,0,0
75806,10137923,2019-10-19,27,7405,0,0,0,8,0,0,29.75,29.75,149,0,3.31,0,0,0,1,0,0,0,0
75807,10165561,2019-10-19,32,7413,1,29562,1,8,1,1,41.92,41.92,316,0,4.65,1,0,0,0,0,0,0,0
75809,10196952,2019-10-19,19,1408,1,27419,1,8,1,1,10.48,39.98,52,3500,1.17,0,0,0,0,0,0,0,1
75811,10267514,2019-10-19,29,7115,1,30367,1,8,1,1,75.1,75.1,424,0,8.35,0,0,0,1,0,1,0,1
75812,10283003,2019-10-19,36,3101,1,29558,4,8,1,1,52.28,52.28,282,0,5.81,1,1,0,1,0,0,0,0
75813,10304222,2019-10-19,16,7420,3,31679,2,12,3,1,37.14,37.14,200,0,4.14,0,0,0,0,0,0,0,0
75816,28653,2019-10-20,20,7213,0,0,0,8,0,0,7.99,7.99,40,0,0.89,0,0,0,0,0,0,0,1
75826,85325,2019-10-20,14,7273,1,29919,1,8,1,1,21.22,21.22,187,0,2.36,0,0,0,0,0,0,0,0
75836,151978,2019-10-20,16,9408,2,29562,1,12,1,1,0,18,0,4000,0,0,0,0,0,0,0,0,0
75849,303547,2019-10-20,21,3138,2,29558,4,8,1,1,16.18,16.18,200,0,1.8,0,0,0,0,0,0,0,0
75868,412311,2019-10-20,29,2401,0,0,0,8,0,0,35.21,35.21,178,0,3.93,1,1,0,1,0,0,0,0
75894,591129,2019-10-20,33,7411,2,29562,2,12,1,1,45.09,54.09,200,2000,5.01,0,0,0,0,0,0,0,0
75901,632710,2019-10-20,22,7253,3,31679,2,8,3,1,37.14,37.14,200,0,4.14,0,0,0,0,0,0,0,0
75916,713033,2019-10-20,33,3141,1,29558,4,8,1,1,35.01,35.01,125,0,3.9,0,0,0,0,0,0,0,0
75927,782660,2019-10-20,15,7260,1,30765,1,8,1,1,16.33,16.33,162,0,1.81,0,0,0,1,0,1,0,0
75945,898808,2019-10-20,19,7138,1,27419,1,8,1,1,5.19,15.94,26,1250,0.58,0,0,0,0,0,0,0,0
75946,903659,2019-10-20,29,7430,1,29558,4,12,1,1,19.46,19.46,125,0,2.16,0,0,0,0,0,0,0,0
75951,929698,2019-10-20,32,7265,1,29562,1,8,1,1,3.99,19.55,145,0,0.44,0,0,0,0,0,0,0,1
75957,985097,2019-10-20,17,3151,1,30367,1,8,1,1,17.22,43.6194,340,0,1.92,0,0,0,0,0,0,1,0
75977,1113632,2019-10-20,30,1408,0,0,0,8,0,0,10.18,10.18,51,0,1.13,0,0,0,1,0,0,0,0
75978,1120837,2019-10-20,21,7430,1,27419,1,8,1,1,14.72,25.47,150,1250,1.63,0,0,0,0,0,0,0,0
75992,1226331,2019-10-20,20,7271,1,30367,1,8,1,1,27.78,27.78,244,0,3.09,0,0,0,1,0,1,0,1
75999,1270481,2019-10-20,26,7409,1,29562,1,8,1,1,39.72,39.72,221,0,4.4,1,1,0,1,0,0,0,0
76001,1278917,2019-10-20,20,3143,1,29562,1,8,1,1,43.7,43.7,209,0,4.85,0,0,0,0,0,0,0,0
76007,1314973,2019-10-20,22,7289,1,27419,1,2,1,1,0,26.4288,255,0,0,0,0,0,0,0,0,0,0
76025,1461507,2019-10-20,23,1415,1,29558,4,8,1,1,49.66,49.66,269,0,5.52,0,1,0,0,0,0,0,0
76029,1469257,2019-10-20,14,7297,1,29558,4,8,1,1,19.46,19.46,125,0,2.16,0,0,0,0,0,0,0,0
76051,1589934,2019-10-20,15,7206,1,27419,1,8,1,1,23.69,30.59,203,0,2.63,1,0,0,0,1,0,0,0
76059,1669727,2019-10-20,20,7404,1,31129,1,2,1,1,24.76,24.76,125,0,2.76,0,0,0,0,0,0,0,0
76068,1725093,2019-10-20,24,7268,1,31129,1,6,1,1,10.61,17.51,125,0,1.18,0,0,0,0,0,0,0,0
76071,1740095,2019-10-20,26,7428,1,27419,1,8,2,1,31.64,31.64,216,0,3.5,1,0,0,1,0,0,0,0
76072,1744454,2019-10-20,25,9406,1,29562,1,12,1,1,35.88,35.88,125,0,3.99,0,0,0,0,0,0,0,0
76077,1767380,2019-10-20,29,1422,2,29558,4,12,1,1,66.06,66.06,282,0,7.35,0,0,0,0,0,0,0,0
76092,1874671,2019-10-20,14,2111,1,30765,1,2,1,1,10,10,125,0,1.11,0,0,0,0,0,0,0,0
76094,1886285,2019-10-20,27,1145,2,29562,2,8,1,1,49.93,49.93,288,0,5.56,0,0,0,0,0,0,0,0
76101,1938130,2019-10-20,24,9268,2,29558,4,12,1,1,14.93,32.93,75,4000,1.66,0,0,0,1,0,0,0,0
76115,2174044,2019-10-20,26,1409,1,30765,1,8,1,1,7.84,18.59,39,1250,0.87,0,0,0,1,1,0,0,0
76121,2279590,2019-10-20,21,7199,0,0,0,8,0,0,9.17,9.17,46,0,1.02,0,1,0,0,0,0,0,0
76126,2343381,2019-10-20,23,3150,1,0,1,8,1,0,20,20,100,0,2.22,0,0,0,0,0,0,0,0
76128,2362418,2019-10-20,37,3151,0,0,0,8,0,0,18.37,18.37,91,0,2.03,1,0,0,1,0,0,0,0
76132,2422539,2019-10-20,21,7115,1,31585,1,12,1,1,41.79,52.54,190,1250,4.65,0,0,0,0,0,0,0,0
76154,2642136,2019-10-20,20,7253,1,27713,4,2,1,1,24.76,24.76,125,0,2.76,0,0,0,0,0,0,0,0
76159,2695530,2019-10-20,16,7247,1,30765,1,8,1,1,7.96,7.96,125,0,0.88,0,0,0,0,0,0,0,0
76179,3009098,2019-10-20,30,1141,1,29562,1,8,1,1,33.98,33.98,175,0,3.77,0,0,0,0,0,0,0,1
76190,3175526,2019-10-20,14,7293,1,27419,1,2,1,1,42.47,42.47,255,0,4.72,0,0,0,0,0,0,0,0
76203,3230598,2019-10-20,14,7404,1,31129,1,8,1,1,44.32,44.32,347,0,4.93,0,0,0,0,0,0,0,0
76214,3321088,2019-10-20,20,3144,1,29558,4,8,1,1,13.18,28.7272,287,0,1.47,0,0,0,0,0,0,0,1
76215,3326322,2019-10-20,21,7429,1,26887,1,8,1,1,36.44,36.44,276,0,4.04,0,0,0,1,0,1,0,0
76216,3330366,2019-10-20,39,1405,1,31606,1,12,1,1,25.7,25.7,187,0,2.86,0,0,0,0,0,0,0,0
76229,3436750,2019-10-20,14,1147,5,31106,1,8,4,11,6.66,6.66,125,0,0.74,0,0,0,0,0,0,0,0
76232,3483019,2019-10-20,24,9406,1,29558,4,2,1,1,23.92,23.92,125,0,2.66,0,0,0,0,0,0,0,0
76237,3523947,2019-10-20,17,7117,1,26887,1,8,1,1,17.22,43.64,340,0,1.92,0,0,0,0,0,0,1,0
76238,3543794,2019-10-20,17,3403,1,29562,1,8,1,1,31.83,31.83,151,0,3.54,0,0,0,0,0,0,0,0
76252,3738152,2019-10-20,14,7257,1,29558,4,2,1,1,11.06,11.06,125,0,1.23,0,0,0,0,0,0,0,0
76289,4096146,2019-10-20,27,1142,1,26887,1,8,1,1,35.76,35.76,272,0,3.97,0,0,0,1,0,1,0,1
76292,4125749,2019-10-20,30,3143,4,27419,1,8,1,1,93.5,93.5,410,0,10.38,0,0,1,0,0,0,0,1
76296,4179289,2019-10-20,29,3152,1,27419,1,8,2,1,21.33,42.83,105,2500,2.35,1,1,0,1,0,0,0,0
76298,4197204,2019-10-20,21,9267,1,29919,1,8,1,1,7.39,7.39,125,0,0.82,0,0,0,0,0,0,0,0
76319,4526095,2019-10-20,31,4114,0,0,0,8,0,0,34.2,34.2,171,0,3.8,0,1,0,1,0,0,0,0
76337,4694413,2019-10-20,16,7122,3,31679,2,8,3,1,67.69,67.69,474,0,7.53,0,0,0,1,0,0,0,0
76345,4789997,2019-10-20,21,7270,1,30765,1,8,1,1,38.03,38.03,217,0,4.23,0,0,0,0,0,0,0,1
76393,5318096,2019-10-20,21,7213,1,27713,4,2,1,1,0,15.5534,125,0,0,0,0,0,0,0,0,0,0
76397,5358446,2019-10-20,29,3138,0,0,0,8,0,0,5.97,5.97,30,0,0.66,0,1,0,0,0,0,0,0
76400,5389584,2019-10-20,19,7428,1,29562,1,6,1,1,0,21.5,0,2500,0,0,0,0,0,0,0,0,0
76406,5503229,2019-10-20,14,3409,1,30765,1,2,1,1,45.66,45.66,250,0,5.08,0,0,0,0,0,0,0,0
76407,5510109,2019-10-20,26,8126,1,29562,1,12,1,1,6.49,17.24,32,1250,0.72,0,0,0,0,0,0,0,1
76431,5740906,2019-10-20,24,1141,0,0,0,8,0,0,18.84,18.84,94,0,2.1,1,1,0,0,0,0,1,1
76440,5813973,2019-10-20,33,7290,2,29562,2,8,1,1,47.41,56.41,496,2000,5.26,0,0,0,0,0,0,0,0
76447,5846323,2019-10-20,20,7123,1,29919,1,8,1,1,17.68,17.68,125,0,1.96,0,0,0,0,0,0,0,0
76469,6003782,2019-10-20,21,9185,4,29558,4,4,1,1,0,22.5,0,5000,0,0,0,0,0,0,0,0,0
76473,6036977,2019-10-20,32,7298,0,0,0,8,0,0,28.35,28.35,141,0,3.14,1,1,0,0,0,0,0,1
76477,6059104,2019-10-20,20,7130,1,27419,1,8,1,1,28.76,39.51,255,1250,3.2,0,0,0,0,0,0,0,0
76481,6097380,2019-10-20,20,1151,4,27419,1,2,1,1,24.75,24.75,250,0,2.75,0,0,0,0,0,0,0,0
76486,6152557,2019-10-20,16,5104,1,30367,1,8,1,1,26.51,37.26,240,1250,2.94,0,0,0,1,0,1,0,0
76489,6185869,2019-10-20,24,3146,1,27419,1,8,1,1,35.3,35.3,256,0,3.92,0,1,0,1,0,0,0,0
76495,6301947,2019-10-20,26,8122,1,27419,1,2,2,1,20.65,20.65,250,0,2.3,0,0,0,0,0,0,0,0
76512,6502843,2019-10-20,20,7420,1,30367,1,12,1,1,24.76,24.76,125,0,2.76,0,0,0,0,0,0,0,0
76517,6612978,2019-10-20,21,7213,1,31666,1,2,1,1,13.27,13.27,125,0,1.47,0,0,0,0,0,0,0,0
76529,6694666,2019-10-20,19,3146,1,29919,1,8,1,1,26.64,26.64,125,0,2.96,0,0,0,0,0,0,0,0
76535,6724549,2019-10-20,21,7408,3,31679,2,12,3,1,80.28,80.28,400,0,8.94,0,0,0,0,0,0,0,0
76559,6922064,2019-10-20,18,9195,1,30882,1,8,1,1,39.88,50.63,291,1250,4.43,0,1,0,1,0,0,0,0
76566,6972268,2019-10-20,21,2111,1,27419,1,4,1,1,25.64,36.39,255,1250,2.85,0,0,0,0,0,0,0,0
76577,7066993,2019-10-20,22,1409,1,31666,1,12,1,1,34.28,34.28,255,0,3.81,0,0,0,0,0,0,0,0
76581,7110134,2019-10-20,28,2112,1,31749,1,8,1,1,58.77,69.52,173,1250,6.55,1,1,0,0,0,0,0,0
76586,7176821,2019-10-20,14,7429,1,29562,1,8,1,1,30.08,30.08,226,0,3.33,1,1,0,1,0,0,0,0
76602,7351555,2019-10-20,21,6107,1,27419,1,8,1,1,32.99,54.49,197,2500,3.66,0,0,0,1,0,1,0,1
76606,7388391,2019-10-20,26,6160,1,29562,1,8,1,1,43.92,43.92,240,0,4.88,1,0,0,1,0,0,0,0
76620,7520373,2019-10-20,28,7112,1,29558,4,8,1,1,53.86,53.86,221,0,5.99,0,1,0,0,0,0,0,1
76621,7534456,2019-10-20,16,7297,1,27419,1,8,1,1,21.21,21.21,125,0,2.37,0,0,0,0,0,0,0,0
76663,7979771,2019-10-20,27,7286,1,29562,1,12,1,1,0,21.5,0,2500,0,0,0,0,0,0,0,0,0
76692,8283248,2019-10-20,17,7405,1,27713,4,8,1,1,21.22,21.22,187,0,2.36,0,0,0,0,0,0,0,0
76693,8287278,2019-10-20,20,7122,1,31421,1,12,1,1,24.76,35.51,250,1250,2.76,0,0,0,0,0,0,0,0
76738,8640501,2019-10-20,23,2401,1,29558,4,8,1,1,38.06,38.06,215,0,4.23,0,1,0,0,0,0,0,0
76768,8916719,2019-10-20,17,7429,1,27713,4,12,1,1,9.73,20.48,125,1250,1.08,0,0,0,0,0,0,0,0
76790,9089090,2019-10-20,24,7402,1,31309,1,8,1,1,13.15,28.71,190,0,1.46,0,0,0,0,0,0,1,1
76796,9152741,2019-10-20,20,7406,1,27419,1,12,1,1,28.76,28.76,255,0,3.2,0,0,0,0,0,0,0,0
76821,9319630,2019-10-20,18,3144,1,29558,4,2,1,1,13.32,13.32,125,0,1.48,0,0,0,0,0,0,0,0
76864,9597295,2019-10-20,30,4108,1,29562,1,8,1,1,49.27,49.27,326,0,5.48,0,0,0,1,0,0,0,0
76868,9660633,2019-10-20,27,3132,1,29562,2,2,1,1,27.62,27.62,125,0,3.08,0,0,0,0,0,0,0,0
76898,9885393,2019-10-20,20,1136,1,31779,1,4,1,1,0,32.25,0,3750,0,0,0,0,0,0,0,0,0
76909,9960422,2019-10-20,23,1422,1,29558,4,8,1,1,5.19,15.94,26,1250,0.58,0,0,0,0,0,0,0,0
76970,22070,2019-10-21,21,7247,1,26887,1,8,1,1,58.42,58.42,284,0,6.49,1,0,0,0,0,0,0,0
76976,68259,2019-10-21,15,7284,1,30367,1,12,1,1,34.12,44.87,196,1250,3.78,0,0,0,1,0,1,0,0
76988,283506,2019-10-21,21,7400,1,29919,1,8,1,1,11.38,22.13,56,1250,1.26,0,0,0,0,0,0,0,0
77001,432747,2019-10-21,28,7413,1,27419,1,8,2,1,21.62,21.62,163,0,2.4,0,0,0,0,0,0,0,0
77013,569255,2019-10-21,14,7002,0,0,0,8,0,0,70,70,70,0,7.78,0,0,0,0,0,0,0,0
77028,713033,2019-10-21,37,3141,0,0,0,8,0,0,12.37,12.37,61,0,1.37,0,0,0,0,0,0,0,0
77088,1375175,2019-10-21,16,7404,2,27419,2,8,1,1,73.45,73.45,582,0,8.15,1,0,0,1,0,0,0,0
77134,1866652,2019-10-21,26,7199,1,29919,2,6,1,1,28.3,28.3,125,0,3.14,0,0,0,0,0,0,0,0
77150,2081699,2019-10-21,31,1417,1,29562,1,8,1,1,69.81,69.81,216,0,7.75,1,0,0,1,0,0,0,0
77158,2185936,2019-10-21,19,7404,1,29558,4,8,1,1,12.38,12.38,125,0,1.38,0,0,0,0,0,0,0,0
77162,2231207,2019-10-21,31,7411,1,29562,1,2,1,1,0,15.4662,125,0,0,0,0,0,0,0,0,0,0
77198,2926249,2019-10-21,32,7263,1,30367,1,8,2,1,13.96,29.52,168,0,1.54,0,0,0,0,0,0,1,0
77207,3110935,2019-10-21,34,1146,1,29562,1,8,1,1,11.64,27.2,184,0,1.3,1,1,0,0,0,0,1,0
77211,3153897,2019-10-21,17,7408,1,27419,1,12,1,1,100.45,100.45,406,0,11.16,0,0,0,1,0,0,0,1
77214,3191395,2019-10-21,40,1151,0,0,0,8,0,0,16.99,16.99,85,0,1.89,0,0,0,0,1,0,0,1
77232,3342190,2019-10-21,20,7259,1,29562,1,8,1,1,22.94,22.94,184,0,2.55,0,0,0,0,0,0,0,0
77236,3410042,2019-10-21,23,7199,1,31592,1,12,1,1,0,10.75,0,1250,0,0,0,0,0,0,0,0,0
77253,3849949,2019-10-21,34,3409,1,29562,1,8,1,1,26.2,26.2,189,0,2.91,1,0,0,0,0,0,0,0
77278,4131900,2019-10-21,16,1417,1,26887,1,8,1,1,9.51,9.51,125,0,1.06,0,0,0,0,0,0,0,0
77279,4137637,2019-10-21,32,2111,0,0,0,8,0,0,22.64,22.64,113,0,2.5,1,1,0,1,0,0,0,0
77319,4960858,2019-10-21,16,2402,1,27713,4,2,1,1,0,10.75,0,1250,0,0,0,0,0,0,0,0,0
77330,5095405,2019-10-21,26,1129,1,27419,1,8,1,1,30.94,30.94,208,0,3.42,1,1,0,0,0,0,0,0
77341,5355738,2019-10-21,31,1136,0,0,0,8,0,0,13.66,13.66,68,0,1.51,0,0,0,1,0,0,0,0
77362,5684760,2019-10-21,28,7405,2,29562,2,6,1,1,30.06,30.06,200,0,3.34,0,0,0,0,0,0,0,0
77448,7087068,2019-10-21,32,7122,1,31749,1,8,1,1,25.86,36.61,192,1250,2.88,0,0,0,0,0,0,0,1
77449,7117503,2019-10-21,32,7404,1,29562,1,2,1,1,24.76,24.76,125,0,2.76,0,0,0,0,0,0,0,0
77475,7589189,2019-10-21,33,7260,4,29562,1,8,1,1,95.36,95.36,381,0,10.61,0,0,1,0,0,0,0,1
77491,7777293,2019-10-21,35,3401,2,29558,4,8,1,1,14.36,29.83,243,0,1.59,0,0,0,0,0,0,1,0
77500,7893088,2019-10-21,36,3132,1,29562,1,8,1,1,23.78,23.78,184,0,2.64,0,0,0,0,0,0,0,0
77507,7936107,2019-10-21,27,2111,5,31390,1,6,4,9,27.82,27.82,190,0,3.09,0,0,0,0,0,0,0,0
77517,8047136,2019-10-21,27,7400,4,29562,1,12,1,1,37.85,44.75,320,0,4.22,0,1,0,1,0,0,0,0
77519,8065801,2019-10-21,32,3146,1,29562,1,8,1,1,31.63,31.63,275,0,3.51,0,0,0,1,0,0,0,0
77520,8079689,2019-10-21,27,7260,4,29562,1,6,1,1,53.04,53.04,250,0,5.91,0,0,0,0,0,0,0,0
77533,8234106,2019-10-21,15,7422,0,0,0,8,0,0,26.04,26.04,131,0,2.9,1,1,0,1,0,0,0,0
77544,8371673,2019-10-21,31,1422,1,29562,1,8,1,1,52.5,68.06,378,0,5.82,1,0,0,1,0,0,0,1
77547,8426631,2019-10-21,26,7407,1,27419,1,8,1,1,18.17,28.92,190,1250,2.02,0,0,0,0,0,0,0,1
77577,8745217,2019-10-21,28,3403,0,0,0,8,0,0,17.17,17.17,86,0,1.91,0,0,0,1,0,0,0,0
77578,8748100,2019-10-21,32,7422,1,29562,1,12,1,1,0,32.25,0,3750,0,0,0,0,0,0,0,0,0
77591,8980105,2019-10-21,17,7266,1,26887,1,8,1,1,72,72,479,0,8,0,1,0,0,0,0,0,0
77609,9153421,2019-10-21,33,1137,1,29558,4,2,1,1,32.13,32.13,125,0,3.57,0,0,0,0,0,0,0,0
77649,9609675,2019-10-21,28,7404,1,29562,1,8,1,1,18.87,18.87,157,0,2.1,0,0,0,0,0,0,0,1
77651,9616023,2019-10-21,32,7415,1,29562,1,2,1,1,11.28,11.28,125,0,1.25,0,0,0,0,0,0,0,0
77720,120196,2019-10-22,26,9181,1,30738,1,2,1,1,11.74,11.74,125,0,1.3,0,0,0,0,0,0,0,0
77722,136070,2019-10-22,33,7415,0,0,0,8,0,0,20.35,20.35,101,0,2.25,1,1,0,1,0,0,0,0
77723,137216,2019-10-22,17,9177,1,31487,1,12,1,1,5.87,5.87,125,0,0.65,0,0,0,0,0,0,0,0
77784,738792,2019-10-22,27,9190,1,30876,4,8,1,1,23.65,23.65,216,0,2.62,1,0,0,1,0,0,0,0
77796,810740,2019-10-22,28,2402,1,29562,1,8,1,1,12.16,12.16,158,0,1.35,0,0,0,0,0,0,0,0
77801,839787,2019-10-22,20,9401,1,27419,1,8,1,1,13.27,13.27,161,0,1.48,0,0,0,0,0,0,0,0
77810,913635,2019-10-22,13,9109,1,31273,1,2,1,1,5.87,5.87,125,0,0.65,0,0,0,0,0,0,0,0
77833,1157126,2019-10-22,26,7138,1,27419,1,12,2,1,15.92,26.67,200,1250,1.76,0,0,0,0,0,0,0,0
77840,1221434,2019-10-22,27,9181,1,31238,1,8,2,1,21.09,21.09,264,0,2.34,0,0,0,0,0,0,0,0
77846,1261098,2019-10-22,26,7312,1,27419,1,12,2,1,19.1,19.1,400,0,2.12,0,0,0,0,0,0,0,0
77848,1288030,2019-10-22,31,7115,2,29562,2,12,1,1,41.95,41.95,314,0,4.66,0,1,0,0,0,0,0,1
77867,1431095,2019-10-22,21,7407,1,29562,1,2,1,1,7.16,7.16,125,0,0.8,0,0,0,0,0,0,0,0
77893,1726064,2019-10-22,27,7213,4,27713,4,12,1,1,115.43,115.43,586,0,12.82,1,1,1,0,0,0,0,1
77916,1925610,2019-10-22,33,9406,3,31637,2,12,3,1,28.99,28.99,231,0,3.22,0,0,0,0,0,0,0,0
77925,2023734,2019-10-22,32,7112,4,29562,1,12,1,1,31.88,31.88,290,0,3.55,0,0,0,0,0,0,0,1
77932,2128167,2019-10-22,34,1412,2,29558,4,12,1,1,38.09,38.09,291,0,4.23,1,0,0,1,0,0,0,0
77937,2238340,2019-10-22,32,3401,3,31679,2,8,3,1,30.4,30.4,276,0,3.37,0,0,0,1,0,0,0,0
77938,2241756,2019-10-22,27,1412,1,29562,1,6,1,1,14.58,14.58,125,0,1.62,0,0,0,0,0,0,0,0
77942,2281360,2019-10-22,18,1422,1,29562,1,8,1,1,9.64,9.64,137,0,1.07,0,0,0,0,1,0,0,0
77945,2329665,2019-10-22,25,1137,1,29562,1,8,1,1,37.9,37.9,250,0,4.2,1,1,0,1,0,0,0,0
77965,2610596,2019-10-22,15,9401,1,31238,1,8,1,1,5.47,5.47,125,0,0.61,0,0,0,0,0,0,0,0
77976,2727942,2019-10-22,28,7420,3,31679,2,8,3,1,65.66,92.66,565,6000,7.3,0,0,0,1,0,1,0,0
77981,2802541,2019-10-22,23,7409,1,27713,4,8,1,1,12.96,12.96,150,0,1.44,0,0,0,0,0,0,0,0
77986,2913296,2019-10-22,29,1144,1,29562,1,2,1,1,5.99,5.99,125,0,0.67,0,0,0,0,0,0,0,0
77993,2991420,2019-10-22,28,9268,1,27419,3,8,2,1,28.95,28.95,274,0,3.22,0,1,0,0,0,0,0,0
78003,3104243,2019-10-22,28,7253,1,29562,1,12,1,1,41.62,41.62,189,0,4.64,0,0,0,0,0,0,0,1
78008,3194190,2019-10-22,25,7199,0,0,0,8,0,0,23.06,23.06,115,0,2.56,1,0,0,1,0,0,0,0
78017,3238036,2019-10-22,22,3401,2,29558,4,12,1,1,20.56,20.56,200,0,2.3,0,0,0,0,0,0,0,0
78019,3251541,2019-10-22,30,7266,1,29562,1,8,1,1,16.37,16.37,176,0,1.82,0,0,0,1,0,0,0,0
78022,3271992,2019-10-22,32,1422,1,31129,1,12,1,1,7.29,7.29,125,0,0.81,0,0,0,0,0,0,0,0
78030,3343672,2019-10-22,27,3151,1,29558,4,2,1,1,0,10.75,0,1250,0,0,0,0,0,0,0,0,0
78034,3400615,2019-10-22,26,3146,1,29562,1,2,1,1,34.24,34.24,380,0,3.8,0,0,0,0,0,0,0,0
78038,3436750,2019-10-22,15,1147,1,27419,1,8,1,1,7.29,7.29,125,0,0.81,0,0,0,0,0,0,0,0
78042,3553861,2019-10-22,27,7415,1,29558,4,6,1,1,12.35,12.35,200,0,1.37,0,0,0,0,0,0,0,0
78050,3713573,2019-10-22,21,9196,3,31680,2,12,3,1,15.11,15.11,238,0,1.68,1,0,0,0,0,0,0,0
78052,3728435,2019-10-22,24,3138,1,29919,1,8,1,1,27.75,27.75,224,0,3.08,0,0,0,0,0,0,0,0
78057,3849069,2019-10-22,33,1409,1,31129,1,8,1,1,31.99,31.99,163,0,3.55,1,0,0,0,0,0,0,0
78059,3854623,2019-10-22,32,9109,1,31273,1,8,1,1,11.74,11.74,250,0,1.3,0,0,0,0,0,0,0,0
78068,3964152,2019-10-22,27,6161,1,27419,1,8,2,1,40.44,40.44,240,0,4.5,0,0,0,0,0,0,0,0
78084,4058213,2019-10-22,27,7285,1,27419,1,8,2,1,25.61,25.61,238,0,2.85,1,0,0,0,0,0,0,0
78095,4277449,2019-10-22,25,7420,1,29562,1,12,1,1,14.32,14.32,125,0,1.6,0,0,0,0,0,0,0,0
78099,4317264,2019-10-22,27,9407,0,0,0,8,0,0,13.87,13.87,68,0,1.53,1,0,0,0,0,0,0,0
78100,4337530,2019-10-22,21,7408,3,31679,2,8,3,1,57.32,68.07,358,1250,6.38,0,0,0,0,0,0,0,1
78101,4356054,2019-10-22,20,9203,1,30738,1,8,1,1,5.28,5.28,125,0,0.59,0,0,0,0,0,0,0,0
